"Name","Link"
"Daniela","https://www.animecharactersdatabase.com/characters.php?id=38655"
"Rias Gremory","https://www.animecharactersdatabase.com/characters.php?id=36120"
"Marin Kitagawa","https://www.animecharactersdatabase.com/characters.php?id=115747"
"Nobara Kugisaki","https://www.animecharactersdatabase.com/characters.php?id=104843"
"Reina Kurashiki","https://www.animecharactersdatabase.com/characters.php?id=101389"
"Hayase Nagatoro","https://www.animecharactersdatabase.com/characters.php?id=100650"
"Katsuki Bakugo","https://www.animecharactersdatabase.com/characters.php?id=75965"
"Satoru Gojou","https://www.animecharactersdatabase.com/characters.php?id=104844"
"Megumi Fushiguro","https://www.animecharactersdatabase.com/characters.php?id=104839"
"Kusuo Saiki","https://www.animecharactersdatabase.com/characters.php?id=78371"
"Noriaki Kakyoin","https://www.animecharactersdatabase.com/characters.php?id=73601"
"Ariene","https://www.animecharactersdatabase.com/characters.php?id=39601"
"Maki Ryuugazaki","https://www.animecharactersdatabase.com/characters.php?id=92004"
"Mika Totoki","https://www.animecharactersdatabase.com/characters.php?id=92475"
"Lori","https://www.animecharactersdatabase.com/characters.php?id=21252"
"Sha Wujing","https://www.animecharactersdatabase.com/characters.php?id=95179"
"Katz","https://www.animecharactersdatabase.com/characters.php?id=54354"
"Marron","https://www.animecharactersdatabase.com/characters.php?id=93797"
"Minerva","https://www.animecharactersdatabase.com/characters.php?id=94070"
"Siena","https://www.animecharactersdatabase.com/characters.php?id=94355"
"Gratia","https://www.animecharactersdatabase.com/characters.php?id=132303"
"Creditta Cash","https://www.animecharactersdatabase.com/characters.php?id=117004"
"Hilda","https://www.animecharactersdatabase.com/characters.php?id=17253"
"Shizune Reizei","https://www.animecharactersdatabase.com/characters.php?id=95252"
"Margit Kampfer","https://www.animecharactersdatabase.com/characters.php?id=31271"
"Shia Kijima","https://www.animecharactersdatabase.com/characters.php?id=71827"
"Chills","https://www.animecharactersdatabase.com/characters.php?id=98564"
"Yuki Hino ","https://www.animecharactersdatabase.com/characters.php?id=97686"
"Sara Benzaiten","https://www.animecharactersdatabase.com/characters.php?id=97962"
"Kureha Suminoya","https://www.animecharactersdatabase.com/characters.php?id=25534"
"Vice-Rep","https://www.animecharactersdatabase.com/characters.php?id=21566"
"Takkun's Mother","https://www.animecharactersdatabase.com/characters.php?id=42334"
"Makina Ekuzu","https://www.animecharactersdatabase.com/characters.php?id=19094"
"Ringo Yuuki","https://www.animecharactersdatabase.com/characters.php?id=31940"
"Pallas","https://www.animecharactersdatabase.com/characters.php?id=114877"
"Cecile Liberati","https://www.animecharactersdatabase.com/characters.php?id=101548"
"Kei Yuzuki","https://www.animecharactersdatabase.com/characters.php?id=81174"
"Aoi Kimidori","https://www.animecharactersdatabase.com/characters.php?id=52919"
"Ryoko Natsu","https://www.animecharactersdatabase.com/characters.php?id=102557"
"Yukino Yagami","https://www.animecharactersdatabase.com/characters.php?id=102039"
"Misaki Nakasorachi","https://www.animecharactersdatabase.com/characters.php?id=37297"
"Tokiha Shinoyama","https://www.animecharactersdatabase.com/characters.php?id=25053"
"Silk","https://www.animecharactersdatabase.com/characters.php?id=103511"
"Saskia","https://www.animecharactersdatabase.com/characters.php?id=132163"
"Lunaru","https://www.animecharactersdatabase.com/characters.php?id=104014"
"Alice Nagasawa","https://www.animecharactersdatabase.com/characters.php?id=26565"
"Iyu Kanou","https://www.animecharactersdatabase.com/characters.php?id=105126"
"Mikoto Kisaragi (m...","https://www.animecharactersdatabase.com/characters.php?id=26894"
"Kosugi Musashi","https://www.animecharactersdatabase.com/characters.php?id=33436"
"Itsumade","https://www.animecharactersdatabase.com/characters.php?id=105647"
"Fuyuki Nogami","https://www.animecharactersdatabase.com/characters.php?id=35375"
"Toyo Ishiuto","https://www.animecharactersdatabase.com/characters.php?id=48368"
"Yuki Morikawa","https://www.animecharactersdatabase.com/characters.php?id=28861"
"Zombie","https://www.animecharactersdatabase.com/characters.php?id=106891"
"Super Kurara","https://www.animecharactersdatabase.com/characters.php?id=43803"
"Miyuu Tokiwa","https://www.animecharactersdatabase.com/characters.php?id=106990"
"Mariko Yamazaki","https://www.animecharactersdatabase.com/characters.php?id=113949"
"Namida Suzumeno","https://www.animecharactersdatabase.com/characters.php?id=80325"
"Corneli","https://www.animecharactersdatabase.com/characters.php?id=108419"
"Bobo","https://www.animecharactersdatabase.com/characters.php?id=108741"
"Denpachirou Okado","https://www.animecharactersdatabase.com/characters.php?id=31079"
"Rias Gremory","https://www.animecharactersdatabase.com/characters.php?id=36120"
"Marin Kitagawa","https://www.animecharactersdatabase.com/characters.php?id=115747"
"Nobara Kugisaki","https://www.animecharactersdatabase.com/characters.php?id=104843"
"Reina Kurashiki","https://www.animecharactersdatabase.com/characters.php?id=101389"
"Hayase Nagatoro","https://www.animecharactersdatabase.com/characters.php?id=100650"
"Katsuki Bakugo","https://www.animecharactersdatabase.com/characters.php?id=75965"
"Satoru Gojou","https://www.animecharactersdatabase.com/characters.php?id=104844"
"Megumi Fushiguro","https://www.animecharactersdatabase.com/characters.php?id=104839"
"Kusuo Saiki","https://www.animecharactersdatabase.com/characters.php?id=78371"
"Noriaki Kakyoin","https://www.animecharactersdatabase.com/characters.php?id=73601"
"Isuzu Inui","https://www.animecharactersdatabase.com/characters.php?id=109937"
"Nagi Yomohiro","https://www.animecharactersdatabase.com/characters.php?id=32199"
"Lujei Piche","https://www.animecharactersdatabase.com/characters.php?id=32458"
"Margaret","https://www.animecharactersdatabase.com/characters.php?id=110795"
"Milfa","https://www.animecharactersdatabase.com/characters.php?id=111700"
"Kei Shinonome","https://www.animecharactersdatabase.com/characters.php?id=34140"
"Aisha Himekawa","https://www.animecharactersdatabase.com/characters.php?id=121894"
"Tsubaki Kasugano","https://www.animecharactersdatabase.com/characters.php?id=20742"
"Lilin","https://www.animecharactersdatabase.com/characters.php?id=40064"
"Maki Kenmochi","https://www.animecharactersdatabase.com/characters.php?id=113918"
"Sanae Soramiya","https://www.animecharactersdatabase.com/characters.php?id=35564"
"Kana","https://www.animecharactersdatabase.com/characters.php?id=114300"
"Hakugen Rikuson","https://www.animecharactersdatabase.com/characters.php?id=37268"
"Almana","https://www.animecharactersdatabase.com/characters.php?id=119564"
"Koyuki Sasamori","https://www.animecharactersdatabase.com/characters.php?id=38313"
"Nocturna","https://www.animecharactersdatabase.com/characters.php?id=116594"
"Sissel","https://www.animecharactersdatabase.com/characters.php?id=116793"
"Catty","https://www.animecharactersdatabase.com/characters.php?id=41267"
"Tokiko Hishigata","https://www.animecharactersdatabase.com/characters.php?id=119724"
"Alale Shichimiya","https://www.animecharactersdatabase.com/characters.php?id=117412"
"Vladilena N. Vasil...","https://www.animecharactersdatabase.com/characters.php?id=24999"
"Yoshino Hinamori","https://www.animecharactersdatabase.com/characters.php?id=42941"
"Eiko Kinosaki","https://www.animecharactersdatabase.com/characters.php?id=43310"
"Viola","https://www.animecharactersdatabase.com/characters.php?id=118775"
"Kanori Shisen'in","https://www.animecharactersdatabase.com/characters.php?id=43578"
"Henmi","https://www.animecharactersdatabase.com/characters.php?id=66379"
"Tsujikaze","https://www.animecharactersdatabase.com/characters.php?id=119441"
"Asano","https://www.animecharactersdatabase.com/characters.php?id=67401"
"Ursula","https://www.animecharactersdatabase.com/characters.php?id=125249"
"Choi Ina","https://www.animecharactersdatabase.com/characters.php?id=121096"
"Asuka Seppaku","https://www.animecharactersdatabase.com/characters.php?id=45332"
"Kimia","https://www.animecharactersdatabase.com/characters.php?id=121647"
"Kona Furugoori","https://www.animecharactersdatabase.com/characters.php?id=80605"
"Risa Shinomiya","https://www.animecharactersdatabase.com/characters.php?id=122027"
"Ryouko Hanuki","https://www.animecharactersdatabase.com/characters.php?id=45762"
"Mary Akai","https://www.animecharactersdatabase.com/characters.php?id=86635"
"Amachi","https://www.animecharactersdatabase.com/characters.php?id=68131"
"Hammit","https://www.animecharactersdatabase.com/characters.php?id=123887"
"Muv-Wuv Manager","https://www.animecharactersdatabase.com/characters.php?id=127677"
"Amanda O'Neill","https://www.animecharactersdatabase.com/characters.php?id=76326"
"Machiko Tadokoro","https://www.animecharactersdatabase.com/characters.php?id=47284"
"Sora Kuonji","https://www.animecharactersdatabase.com/characters.php?id=48135"
"Nao Hinohara","https://www.animecharactersdatabase.com/characters.php?id=61442"
"Shinobu Kawanishi","https://www.animecharactersdatabase.com/characters.php?id=47489"
"Rouge","https://www.animecharactersdatabase.com/characters.php?id=125797"
"Daniela","https://www.animecharactersdatabase.com/characters.php?id=125835"
"Hamamoto","https://www.animecharactersdatabase.com/characters.php?id=126107"
"Khajuraho","https://www.animecharactersdatabase.com/characters.php?id=126433"
"Francoise de Germont","https://www.animecharactersdatabase.com/characters.php?id=51145"
"Didi","https://www.animecharactersdatabase.com/characters.php?id=127824"
"Rias Gremory","https://www.animecharactersdatabase.com/characters.php?id=36120"
"Marin Kitagawa","https://www.animecharactersdatabase.com/characters.php?id=115747"
"Nobara Kugisaki","https://www.animecharactersdatabase.com/characters.php?id=104843"
"Reina Kurashiki","https://www.animecharactersdatabase.com/characters.php?id=101389"
"Hayase Nagatoro","https://www.animecharactersdatabase.com/characters.php?id=100650"
"Katsuki Bakugo","https://www.animecharactersdatabase.com/characters.php?id=75965"
"Satoru Gojou","https://www.animecharactersdatabase.com/characters.php?id=104844"
"Megumi Fushiguro","https://www.animecharactersdatabase.com/characters.php?id=104839"
"Kusuo Saiki","https://www.animecharactersdatabase.com/characters.php?id=78371"
"Noriaki Kakyoin","https://www.animecharactersdatabase.com/characters.php?id=73601"
"Tomo Kukuri","https://www.animecharactersdatabase.com/characters.php?id=127175"
"Emily","https://www.animecharactersdatabase.com/characters.php?id=52408"
"Mana Onose","https://www.animecharactersdatabase.com/characters.php?id=52676"
"Ya","https://www.animecharactersdatabase.com/characters.php?id=132131"
"Mir","https://www.animecharactersdatabase.com/characters.php?id=128716"
"Ann Haibara","https://www.animecharactersdatabase.com/characters.php?id=53702"
"Haato Kohinata","https://www.animecharactersdatabase.com/characters.php?id=102"
"Chiyori Iin","https://www.animecharactersdatabase.com/characters.php?id=130008"
"Mu","https://www.animecharactersdatabase.com/characters.php?id=285"
"Hinata","https://www.animecharactersdatabase.com/characters.php?id=514"
"Chambord","https://www.animecharactersdatabase.com/characters.php?id=131937"
"Karin Asaka","https://www.animecharactersdatabase.com/characters.php?id=84438"
"Yayoi Kinoshita","https://www.animecharactersdatabase.com/characters.php?id=706"
"Kurage Aoba","https://www.animecharactersdatabase.com/characters.php?id=130986"
"Kama (Avenger)","https://www.animecharactersdatabase.com/characters.php?id=93567"
"Inaho Sakura","https://www.animecharactersdatabase.com/characters.php?id=930"
"Maimi Shiina","https://www.animecharactersdatabase.com/characters.php?id=55887"
"Milley","https://www.animecharactersdatabase.com/characters.php?id=131333"
"Haruna Misaki","https://www.animecharactersdatabase.com/characters.php?id=1137"
"Miyuki Morishita","https://www.animecharactersdatabase.com/characters.php?id=56723"
"Sharea","https://www.animecharactersdatabase.com/characters.php?id=132549"
"Satsuki Yumizuka","https://www.animecharactersdatabase.com/characters.php?id=1590"
"Elisiss Elda","https://www.animecharactersdatabase.com/characters.php?id=56890"
"Nagisa Oone","https://www.animecharactersdatabase.com/characters.php?id=1806"
"Sierra / Shiera","https://www.animecharactersdatabase.com/characters.php?id=2048"
"Shizuko Yasuda","https://www.animecharactersdatabase.com/characters.php?id=57496"
"Aries Turner","https://www.animecharactersdatabase.com/characters.php?id=58556"
"Michimi Aotsuta","https://www.animecharactersdatabase.com/characters.php?id=2517"
"Chiyu Nakauchi","https://www.animecharactersdatabase.com/characters.php?id=2720"
"Korone Amai","https://www.animecharactersdatabase.com/characters.php?id=59437"
"Reika Saionji","https://www.animecharactersdatabase.com/characters.php?id=2956"
"Nekomata Girl","https://www.animecharactersdatabase.com/characters.php?id=59724"
"Nayuta Inamori","https://www.animecharactersdatabase.com/characters.php?id=3160"
"Kaori Monobe","https://www.animecharactersdatabase.com/characters.php?id=3629"
"Shima Katase","https://www.animecharactersdatabase.com/characters.php?id=62011"
"Ui Fujima","https://www.animecharactersdatabase.com/characters.php?id=3867"
"Kanako Morinaga","https://www.animecharactersdatabase.com/characters.php?id=62502"
"Hina Takano","https://www.animecharactersdatabase.com/characters.php?id=4097"
"Sumika Mimori","https://www.animecharactersdatabase.com/characters.php?id=4347"
"Makoto Inoue","https://www.animecharactersdatabase.com/characters.php?id=4573"
"Mashio","https://www.animecharactersdatabase.com/characters.php?id=4830"
"Ten Aihara","https://www.animecharactersdatabase.com/characters.php?id=5081"
"Ichika Mikado","https://www.animecharactersdatabase.com/characters.php?id=63741"
"Reina Akatsuki","https://www.animecharactersdatabase.com/characters.php?id=67369"
"Queen","https://www.animecharactersdatabase.com/characters.php?id=5605"
"Okou","https://www.animecharactersdatabase.com/characters.php?id=65377"
